TransactionID,Split,TransactionAmount,AccountBalance,TransactionDuration,LoginAttempts,AmountToBalanceRatio,HoursSincePreviousTransaction,TransactionAmountZScore,RecipientUniqueSendersTotal,DeviceUniqueAccountsTotal,IPUniqueAccountsTotal,AccountTxCount24h,AccountAmountSum24h,ThreatIntelFlagInt,RuleRiskScore,FraudScore_Probability_Seed,IsFraud,AnomalyLabel_Seed,TransactionAmount_RobustZ,AccountBalance_RobustZ,TransactionDuration_RobustZ,LoginAttempts_RobustZ,AmountToBalanceRatio_RobustZ,HoursSincePreviousTransaction_RobustZ,RecipientUniqueSendersTotal_RobustZ
TX000345,train,1271.9,2120.8,155.0,1.0,0.599726518294983,10407.436666666666,3.3532471919359192,9,4,5,4.0,883.14,0,25.0,0.2554,0,0,3.64696,-0.674124,0.616853,0.0,1.07421,-0.487921,0.0
TX000346,train,26.55,3085.38,228.0,1.0,0.008605098885712618,9854.699166666667,-0.92923336902346,8,6,8,1.0,210.45,1,50.0,0.3634,0,0,-0.63552,-0.425303,1.66407,0.0,-0.083981,-0.704161,-0.362457
TX000347,test,147.4,6797.71,259.0,1.0,0.021683772917644326,12327.940833333334,-0.513657205059963,10,4,7,0.0,0.0,0,20.0,0.1602,0,0,-0.219944,0.532322,2.108778,0.0,-0.058356,0.263411,0.362457
TX000348,train,202.11,746.47,18.0,1.0,0.2707543504762415,14032.009722222223,-0.3255217319077668,10,5,4,2.0,733.32,0,40.0,0.3498,0,0,-0.031809,-1.028643,-1.34847,0.0,0.429651,0.930071,0.362457
TX000349,train,308.42,5427.81,39.0,1.0,0.05682218058480308,13239.87,0.04005461886558339,9,3,6,0.0,0.0,1,40.0,0.2955,0,0,0.333768,0.178945,-1.047216,0.0,0.010491,0.620173,0.0
TX000350,train,11.18,7467.3,144.0,1.0,0.0014971944344006533,14775.524722222222,-0.9820873668730169,13,4,4,5.0,1930.94,0,20.0,0.2119,0,0,-0.688374,0.705048,0.459054,0.0,-0.097908,1.220946,1.449829
TX000351,train,294.15,6362.16,136.0,1.0,0.0462342977856577,15375.796944444444,-0.009016724616080803,9,7,6,0.0,0.0,0,20.0,0.1842,0,0,0.284696,0.419968,0.34429,0.0,-0.010254,1.455782,0.0
TX000352,train,29.58,8345.26,112.0,1.0,0.003544527072853332,8894.278333333334,-0.9188138756282644,9,2,4,3.0,1394.18,1,40.0,0.3562,0,0,-0.625101,0.931525,0.0,0.0,-0.093896,-1.079893,0.0
TX000353,test,139.45,1305.76,31.0,1.0,0.1067960421516971,11583.450833333334,-0.540995479809734,10,4,9,3.0,595.1600000000001,0,20.0,0.1607,0,0,-0.247282,-0.88437,-1.16198,0.0,0.108406,-0.027845,0.362457
TX000354,train,432.63,13648.36,137.0,1.0,0.03169831393661949,11822.996111111112,0.4671850725346438,8,7,4,1.0,332.06,0,20.0,0.1953,0,0,0.760898,2.299501,0.358636,0.0,-0.038734,0.065869,-0.362457
TX000355,validation,131.43,1337.5,65.0,1.0,0.09826542056074766,15397.414444444445,-0.5685744689283706,5,6,9,5.0,906.66,1,50.0,0.4417,0,0,-0.274861,-0.876182,-0.674235,0.0,0.091691,1.464239,-1.449829
TX000356,train,516.72,2015.69,128.0,1.0,0.25634894254572876,9397.475277777778,0.7563518050765592,7,5,5,5.0,820.73,0,20.0,0.1808,0,0,1.050065,-0.701238,0.229527,0.0,0.401426,-0.883035,-0.724915
TX000357,train,121.82,8354.54,123.0,3.0,0.014581293524239513,15254.795277777777,-0.6016211129969615,6,5,7,0.0,0.0,0,40.0,0.3409,0,0,-0.307908,0.933919,0.1578,3.378445,-0.072272,1.408444,-1.087372
TX000358,train,374.5,1671.51,178.0,1.0,0.2240489138563335,11247.385,0.267288983074999,3,5,10,3.0,601.75,0,10.0,0.1018,0,0,0.561002,-0.790022,0.946798,0.0,0.33814,-0.15932,-2.174744
TX000359,test,166.13,11822.53,227.0,1.0,0.014051983797038365,10191.171666666667,-0.4492489175048427,10,3,4,5.0,2101.17,0,20.0,0.1534,0,0,-0.155536,1.828514,1.649724,0.0,-0.073309,-0.572528,0.362457
TX000360,train,626.9,587.11,146.0,1.0,1.0677726490776855,9375.489166666666,1.1352362216714957,8,6,3,5.0,1134.26,0,55.0,0.4513,0,1,1.428949,-1.069751,0.487745,0.0,1.991258,-0.891636,-0.362457
TX000361,train,466.85,5422.53,165.0,1.0,0.08609449832458281,11415.205833333333,0.5848600111430913,9,3,4,3.0,463.1,0,10.0,0.0912,0,0,0.878573,0.177583,0.760308,0.0,0.067845,-0.093666,0.0
TX000362,train,788.84,1913.73,231.0,1.0,0.4122002581346376,12879.152222222223,1.69211172015928,10,4,4,2.0,1099.4099999999999,0,20.0,0.1846,0,0,1.985825,-0.727539,1.707106,0.0,0.706788,0.479054,0.362457
TX000363,test,873.65,12139.83,59.0,1.0,0.07196558765649931,14199.521388888888,1.9837543719238158,9,4,4,3.0,996.3700000000001,0,10.0,0.12,0,0,2.277467,1.910364,-0.760308,0.0,0.040162,0.995604,0.0
TX000364,train,525.28,4693.6,134.0,1.0,0.11191409579001192,13935.5375,0.7857877336121613,10,4,6,3.0,579.54,0,20.0,0.1485,0,0,1.079501,-0.01045,0.315599,0.0,0.118433,0.892329,0.362457
TX000365,validation,110.17,464.2,137.0,1.0,0.23733304610081862,10168.066388888888,-0.6416828615296444,8,8,2,8.0,2252.21,0,20.0,0.1719,0,0,-0.34797,-1.101457,0.358636,0.0,0.364168,-0.581567,-0.362457
TX000366,train,632.69,4363.74,76.0,1.0,0.14498801486798024,10047.68,1.1551467387534045,9,3,5,2.0,164.04000000000002,0,10.0,0.132,0,0,1.44886,-0.09554,-0.516435,0.0,0.183236,-0.628664,0.0
TX000367,train,124.35,3319.76,90.0,1.0,0.0374575270501482,7959.538888888889,-0.592921007950808,8,6,9,7.0,2235.26,0,20.0,0.1564,0,0,-0.299208,-0.364843,-0.315599,0.0,-0.02745,-1.445579,-0.362457
TX000368,train,43.85,4356.98,122.0,1.0,0.01006431060046179,14439.695555555556,-0.8697425321466004,10,4,3,3.0,755.5,0,20.0,0.1544,0,0,-0.576029,-0.097284,0.143454,0.0,-0.081122,1.089564,0.362457
TX000369,test,283.81,1519.35,29.0,1.0,0.18679698555303256,14535.647777777778,-0.04457367567427318,12,3,4,3.0,1226.12,0,30.0,0.2601,0,0,0.249139,-0.829273,-1.190671,0.0,0.265152,1.127102,1.087372
TX000370,train,168.53,5962.58,112.0,1.0,0.028264610286151296,12207.690833333334,-0.4409958534294402,7,7,3,2.0,291.08000000000004,0,20.0,0.1961,0,0,-0.147283,0.316894,0.0,0.0,-0.045462,0.216367,-0.724915
TX000371,train,218.59,6699.23,123.0,1.0,0.03262912304846975,8223.395555555555,-0.26885069192333627,6,4,7,1.0,242.62,0,10.0,0.0953,0,0,0.024862,0.506918,0.1578,0.0,-0.03691,-1.342354,-1.087372
TX000372,validation,132.84,822.73,143.0,1.0,0.16146244819077948,10575.673055555555,-0.5637257937840716,7,5,8,1.0,433.9,0,20.0,0.2082,0,0,-0.270013,-1.008971,0.444708,0.0,0.215514,-0.422105,-0.724915
TX000373,validation,157.37,13964.31,289.0,1.0,0.011269443316569169,8511.262777777778,-0.4793726013800618,6,4,2,5.0,1288.79,0,10.0,0.1164,0,0,-0.18566,2.381003,2.539141,0.0,-0.078761,-1.229735,-1.087372
TX000374,train,144.77,867.32,159.0,1.0,0.1669164783470922,11415.375277777777,-0.522701187775925,4,2,5,3.0,1237.6799999999998,0,0.0,0.036,0,0,-0.228988,-0.997469,0.674235,0.0,0.2262,-0.093599,-1.812287
TX000375,train,643.22,1035.86,93.0,1.0,0.620952638387427,13215.05388888889,1.191357057384233,17,5,5,2.0,773.65,0,30.0,0.2689,0,0,1.48507,-0.953993,-0.272563,0.0,1.115798,0.610464,2.899659
TX000376,train,1392.54,13347.69,297.0,1.0,0.10432816464871449,8391.300277777778,3.7681012127928177,9,5,5,1.0,668.67,0,35.0,0.3532,0,0,4.061814,2.221941,2.653904,0.0,0.10357,-1.276667,0.0
TX000377,train,208.07,8478.9,36.0,1.0,0.02453973982474142,11583.341944444444,-0.30502662278718395,10,3,3,8.0,2621.35,0,20.0,0.1699,0,0,-0.011314,0.965998,-1.090253,0.0,-0.05276,-0.027888,0.362457
TX000378,test,94.3,11088.95,57.0,1.0,0.0085039611505147,7550.238333333334,-0.6962562477282435,7,3,5,1.0,703.89,0,10.0,0.0449,0,0,-0.402543,1.639281,-0.788999,0.0,-0.084179,-1.605704,-0.724915
TX000379,train,295.5,6280.66,36.0,1.0,0.047049195466718464,8318.118888888888,-0.004374376073666816,12,6,3,0.0,0.0,0,30.0,0.2951,0,0,0.289339,0.398945,-1.090253,0.0,-0.008657,-1.305296,1.087372
TX000380,test,30.23,481.13,99.0,1.0,0.06283125142892773,8726.31138888889,-0.9165786707745095,12,4,3,3.0,1056.54,0,20.0,0.1636,0,0,-0.622866,-1.09709,-0.186491,0.0,0.022265,-1.145605,1.087372
TX000381,train,112.05,1122.88,159.0,1.0,0.09978804502707322,8726.251666666667,-0.6352179613372457,11,3,5,3.0,537.59,0,20.0,0.1777,0,0,-0.341505,-0.931545,0.674235,0.0,0.094675,-1.145628,0.724915
TX000382,train,180.24,8431.23,144.0,1.0,0.021377663757245386,11751.091388888888,-0.4007277782948721,4,3,4,5.0,2676.68,0,0.0,0.0477,0,0,-0.107015,0.953701,0.459054,0.0,-0.058956,0.037738,-1.812287
TX000383,train,13.71,8342.79,148.0,1.0,0.0016433351432794065,12566.281944444445,-0.9733872618268635,6,4,6,4.0,541.0699999999999,0,10.0,0.0549,0,0,-0.679674,0.930888,0.516435,0.0,-0.097621,0.356654,-1.087372
TX000384,train,96.54,7182.22,95.0,1.0,0.013441526436115854,14438.737222222222,-0.6885533879245345,8,3,1,3.0,374.28,0,10.0,0.0637,0,0,-0.39484,0.631509,-0.243872,0.0,-0.074505,1.089189,-0.362457
TX000385,train,79.35,1692.15,70.0,1.0,0.04689300593918978,14438.725277777778,-0.747665959364605,10,5,5,5.0,1882.83,0,30.0,0.215,0,0,-0.453953,-0.784698,-0.602508,0.0,-0.008963,1.089184,0.362457
TX000386,train,101.04,1695.57,160.0,1.0,0.05959058015888463,11581.843333333334,-0.6730788927831547,13,2,9,2.0,308.45000000000005,0,20.0,0.1551,0,0,-0.379366,-0.783815,0.688581,0.0,0.015915,-0.028474,1.449829
TX000387,validation,74.42,6264.21,68.0,1.0,0.011880189201830718,8318.801944444445,-0.7646191284861609,6,5,5,0.0,0.0,0,20.0,0.186,0,0,-0.470906,0.394701,-0.631199,0.0,-0.077564,-1.305029,-1.087372
TX000388,train,39.66,8497.34,169.0,1.0,0.004667342956737049,12855.840833333334,-0.884151006511574,10,3,12,0.0,0.0,1,50.0,0.4281,0,0,-0.590438,0.970755,0.817689,0.0,-0.091696,0.469934,0.362457
TX000389,validation,99.36,1272.12,46.0,1.0,0.07810583907178568,13071.2225,-0.6788560376359365,11,4,2,4.0,740.24,0,20.0,0.1819,0,0,-0.385143,-0.893048,-0.946798,0.0,0.052193,0.554195,0.724915
TX000390,train,123.85,3959.62,244.0,1.0,0.03127825397386618,10477.318888888889,-0.5946403962998502,3,5,2,0.0,0.0,0,10.0,0.0597,0,0,-0.300927,-0.199786,1.893597,0.0,-0.039557,-0.460582,-2.174744
TX000391,validation,426.93,476.19,248.0,1.0,0.8965538965538966,7551.07,0.4475840453555629,7,8,2,2.0,1459.99,1,70.0,0.6372,1,1,0.741297,-1.098364,1.950978,0.0,1.655787,-1.605378,-0.724915
TX000392,validation,133.73,1872.22,123.0,1.0,0.07142857142857142,12903.794444444444,-0.5606652825227766,4,2,6,4.0,689.9399999999999,0,0.0,0.0164,0,0,-0.266952,-0.738247,0.1578,0.0,0.03911,0.488694,-1.812287
TX000393,train,222.39,3117.39,73.0,1.0,0.071338523572604,10527.631388888889,-0.2557833404706157,5,6,6,7.0,2398.9599999999996,0,20.0,0.1632,0,0,0.03793,-0.417046,-0.559472,0.0,0.038933,-0.440899,-1.449829
TX000394,train,215.94,1841.69,140.0,1.0,0.11725100315471115,12424.067222222222,-0.27796345017325985,12,8,7,4.0,2655.4,0,30.0,0.2665,0,0,0.01575,-0.746123,0.401672,0.0,0.12889,0.301017,1.087372
TX000395,validation,6.3,7697.68,283.0,5.0,0.0008184284095987362,7813.321944444445,-0.9988685971596687,9,4,4,4.0,1184.74,1,80.0,0.7925,1,1,-0.705156,0.764476,2.453068,6.756891,-0.099237,-1.502781,0.0
TX000396,train,826.23,7580.59,209.0,1.0,0.10899283564999558,12543.781666666666,1.8206875809006549,12,4,2,5.0,858.55,1,50.0,0.4185,0,0,2.114401,0.734272,1.391507,0.0,0.11271,0.347852,1.087372
TX000397,train,211.36,7936.91,67.0,1.0,0.02663001092364661,9351.906111111111,-0.29371304745048626,12,6,4,5.0,1700.2400000000002,0,30.0,0.274,0,0,0.0,0.826188,-0.645544,0.0,-0.048665,-0.900862,1.087372
TX000398,train,131.46,6642.33,258.0,1.0,0.019791247950643825,12927.571666666667,-0.568471305627428,5,6,8,3.0,180.32,0,20.0,0.1807,0,0,-0.274758,0.49224,2.094433,0.0,-0.062064,0.497996,-1.449829
TX000399,train,202.86,7642.25,149.0,1.0,0.026544538584840852,12758.735555555555,-0.3229426493842035,14,7,4,1.0,468.32,0,30.0,0.2683,0,0,-0.02923,0.750178,0.530781,0.0,-0.048832,0.431945,1.812287
TX000400,train,268.39,136.74,171.0,1.0,1.9627760713763345,11917.690555555555,-0.09759961235873434,9,4,4,0.0,0.0,1,75.0,0.7174,1,1,0.196113,-1.185928,0.84638,0.0,3.744848,0.102915,0.0
TX000401,validation,194.85,319.84,130.0,4.0,0.6092108554277139,10047.294444444444,-0.3504872507358594,7,2,3,1.0,515.57,0,40.0,0.3305,0,0,-0.056774,-1.138696,0.258218,5.067668,1.092793,-0.628815,-0.724915
TX000402,validation,137.35,12662.66,220.0,1.0,0.010846852083211584,14053.968333333334,-0.5482169108757111,10,5,3,3.0,1837.59,0,30.0,0.2599,0,0,-0.254504,2.045232,1.549306,0.0,-0.079589,0.938661,0.362457
TX000403,validation,712.75,8126.06,25.0,1.0,0.08771163392837365,14053.959722222222,1.4304552012020395,5,8,5,5.0,1120.81,0,30.0,0.2755,0,0,1.724168,0.87498,-1.248052,0.0,0.071013,0.938658,-1.449829
TX000404,train,353.82,705.75,143.0,1.0,0.5013390010626992,13766.144722222221,0.19617508095861405,13,4,4,0.0,0.0,0,20.0,0.1652,0,0,0.489888,-1.039147,0.444708,0.0,0.881438,0.82606,1.449829
TX000405,train,507.25,5331.57,143.0,1.0,0.09514083093722862,8894.825555555555,0.7237865897457001,16,4,6,4.0,596.06,0,20.0,0.188,0,0,1.0175,0.15412,0.444708,0.0,0.085569,-1.079679,2.537201
TX000406,train,212.74,7645.47,128.0,1.0,0.027825627463059825,7813.293333333333,-0.28896753560712984,7,27,3,4.0,323.78999999999996,1,50.0,0.4084,0,0,0.004746,0.751008,0.229527,0.0,-0.046322,-1.502792,-0.724915
TX000407,train,364.42,8119.73,146.0,1.0,0.04488080268678885,9375.030277777778,0.2326261139583085,10,7,3,2.0,626.41,0,30.0,0.2521,0,0,0.526339,0.873347,0.487745,0.0,-0.012906,-0.891815,0.362457
TX000408,test,195.12,6101.15,144.0,1.0,0.03198085606811831,11222.465277777777,-0.3495587810273766,6,4,6,2.0,1034.67,0,10.0,0.1157,0,0,-0.055846,0.352639,0.459054,0.0,-0.038181,-0.169069,-1.087372
TX000409,train,230.61,2561.42,204.0,1.0,0.09003209157420494,10239.474166666667,-0.22751659601236202,19,5,5,4.0,911.03,0,30.0,0.2052,0,0,0.066196,-0.560463,1.319779,0.0,0.07556,-0.553631,3.624573
TX000410,train,739.28,11905.64,47.0,1.0,0.062094939877234655,12087.417222222222,1.521685947002218,11,2,4,7.0,3290.6299999999997,0,20.0,0.1426,0,0,1.815399,1.849953,-0.932453,0.0,0.020822,0.169314,0.724915
TX000411,train,390.35,7095.88,61.0,1.0,0.055010794996533205,9709.554166666667,0.32179359373963645,6,5,9,3.0,1411.1100000000001,0,20.0,0.1379,0,0,0.615507,0.609237,-0.731617,0.0,0.006942,-0.760944,-1.087372
TX000412,train,242.03,4382.73,124.0,1.0,0.05522357069680314,14439.975277777778,-0.18824576612023847,11,3,9,1.0,123.85,0,20.0,0.1167,0,0,0.105467,-0.090641,0.172145,0.0,0.007359,1.089673,0.724915
TX000413,train,242.39,1328.73,271.0,1.0,0.18242231303575593,8391.622222222222,-0.18700780650892815,10,9,4,0.0,0.0,0,30.0,0.238,0,0,0.106705,-0.878445,2.280923,0.0,0.256581,-1.276541,0.362457
TX000414,test,135.03,1278.0,180.0,1.0,0.10565727699530517,14847.131111111112,-0.5561948728152668,5,6,4,1.0,188.99,1,50.0,0.4337,0,0,-0.262482,-0.891531,0.975489,0.0,0.106174,1.248959,-1.449829
TX000415,train,83.5,1749.79,91.0,5.0,0.047720012115739605,12925.329722222223,-0.7333950360675547,9,3,3,0.0,0.0,1,80.0,0.7679,1,1,-0.439682,-0.769829,-0.301254,6.756891,-0.007343,0.497119,0.0
TX000416,test,193.54,2929.51,267.0,1.0,0.06606565603121341,9039.423055555555,-0.35499204821034996,12,6,5,1.0,694.2,0,30.0,0.2599,0,0,-0.061279,-0.465511,2.223541,0.0,0.028602,-1.02311,1.087372
TX000417,validation,617.36,8926.38,61.0,1.0,0.0691612949482321,8367.068333333333,1.102430291971771,4,6,6,2.0,916.28,0,10.0,0.1222,0,0,1.396143,1.081429,-0.731617,0.0,0.034667,-1.286147,-1.812287
TX000418,train,775.23,5977.59,38.0,1.0,0.12968938987116882,10911.449722222222,1.6453099692983515,12,4,3,0.0,0.0,0,20.0,0.2082,0,0,1.939023,0.320766,-1.061562,0.0,0.153261,-0.290743,1.087372
TX000419,test,266.57,7676.92,100.0,1.0,0.034723561011447295,9711.03638888889,-0.10385818594924787,10,2,8,2.0,328.59000000000003,0,20.0,0.1733,0,0,0.189855,0.759121,-0.172145,0.0,-0.032807,-0.760364,0.362457
TX000420,validation,153.4,4657.7,144.0,1.0,0.03293471026472294,14006.519722222221,-0.4930245448714568,8,6,4,3.0,1064.4299999999998,0,20.0,0.2088,0,0,-0.199311,-0.019711,0.459054,0.0,-0.036312,0.920098,-0.362457
TX000421,train,946.94,5579.11,251.0,1.0,0.16972958052449227,7886.801111111111,2.23578231612642,10,4,3,1.0,109.3,1,50.0,0.4173,0,0,2.529495,0.217974,1.994015,0.0,0.231712,-1.474035,0.362457
TX000422,train,5.12,3293.01,90.0,1.0,0.0015548085186501102,9304.034722222223,-1.0029263536634083,12,4,6,2.0,607.2,0,20.0,0.1541,0,0,-0.709213,-0.371743,-0.315599,0.0,-0.097795,-0.91959,1.087372
TX000423,validation,119.11,7998.25,131.0,1.0,0.014892007626668334,11823.63388888889,-0.6109401978487701,12,5,8,1.0,1.93,0,30.0,0.2401,0,0,-0.317227,0.842011,0.272563,0.0,-0.071663,0.066118,1.087372
TX000424,train,1096.7,1093.89,147.0,1.0,1.0025688140489446,14103.335555555555,2.7507735144315366,7,2,5,3.0,987.21,1,90.0,0.818,1,1,3.044487,-0.939024,0.50209,0.0,1.863503,0.957974,-0.724915
TX000425,train,119.72,3435.34,123.0,1.0,0.034849534543887936,15349.918055555556,-0.6088425440629387,11,6,6,6.0,1561.94,0,30.0,0.2328,0,0,-0.315129,-0.335028,0.1578,0.0,-0.03256,1.445658,0.724915
TX000426,train,107.4,344.07,32.0,1.0,0.31214578428808093,12015.337777777779,-0.6512082729833382,7,5,8,2.0,669.56,0,20.0,0.166,0,0,-0.357495,-1.132446,-1.147634,0.0,0.51075,0.141116,-0.724915
TX000427,train,115.92,3897.17,57.0,1.0,0.029744660869297463,15757.442777777778,-0.6219098955156592,10,5,2,3.0,480.14,0,30.0,0.2751,0,0,-0.328197,-0.215895,-0.788999,0.0,-0.042562,1.605088,0.362457
TX000428,validation,438.04,5358.95,247.0,1.0,0.081739893076069,10501.2075,0.4857888544712804,8,1,3,0.0,0.0,0,10.0,0.138,0,0,0.779502,0.161182,1.936633,0.0,0.059313,-0.451237,-0.362457
TX000429,test,677.29,627.79,287.0,1.0,1.078848022427882,13261.654444444444,1.3085161794879674,9,3,3,1.0,271.22,0,45.0,0.3404,0,0,1.602229,-1.059258,2.51045,0.0,2.012958,0.628695,0.0
TX000430,train,296.0,7418.82,248.0,1.0,0.03989852833739058,12927.690277777778,-0.0026549877246246274,5,2,7,0.0,0.0,0,10.0,0.1048,0,0,0.291058,0.692542,1.950978,0.0,-0.022667,0.498043,-1.449829
TX000431,train,299.09,5615.26,84.0,1.0,0.05326378475796312,15783.887777777778,0.007970832272456011,10,4,6,1.0,524.55,0,20.0,0.149,0,0,0.301684,0.2273,-0.401672,0.0,0.003519,1.615434,0.362457
TX000432,validation,461.52,1995.18,44.0,1.0,0.2313174751150272,12927.474722222221,0.5665313313423014,11,8,5,4.0,1577.57,0,30.0,0.2669,0,0,0.860244,-0.706529,-0.975489,0.0,0.352382,0.497959,0.724915
TX000433,test,100.52,453.39,110.0,1.0,0.2217075806700633,15446.724444444444,-0.6748670566661588,11,4,6,6.0,2736.05,0,20.0,0.1717,0,0,-0.381154,-1.104246,-0.028691,0.0,0.333553,1.48353,0.724915
TX000434,train,85.35,2173.76,166.0,1.0,0.03926376416899749,11703.966666666667,-0.7270332991760987,12,4,6,0.0,0.0,0,20.0,0.1292,0,0,-0.43332,-0.660463,0.774653,0.0,-0.023911,0.019302,1.087372
TX000435,train,79.76,6452.14,170.0,1.0,0.01236179004175359,15279.718055555555,-0.7462560609183904,7,5,3,1.0,46.22,0,20.0,0.1982,0,0,-0.452543,0.443179,0.832035,0.0,-0.07662,1.418194,-0.724915
TX000436,validation,778.49,7713.67,107.0,1.0,0.1009234255548915,11751.35,1.6565203813341065,8,5,5,2.0,257.28000000000003,0,20.0,0.1599,0,0,1.950233,0.768601,-0.071727,0.0,0.096899,0.037839,-0.362457
TX000437,train,386.38,5528.36,135.0,1.0,0.06989052811321984,15592.164444444445,0.30814165024824136,3,4,3,4.0,1399.5,0,0.0,0.0017,0,0,0.601855,0.204883,0.329945,0.0,0.036096,1.540428,-2.174744
TX000438,train,165.25,9939.94,106.0,1.0,0.016624848842145927,8295.002222222221,-0.45227504099915694,11,27,6,4.0,1381.2,1,60.0,0.4683,0,1,-0.158562,1.342885,-0.086073,0.0,-0.068268,-1.31434,0.724915
TX000439,train,14.29,7016.99,150.0,1.0,0.0020364857296362115,14751.674166666666,-0.9713927713419744,7,5,7,1.0,218.07,0,20.0,0.1586,0,0,-0.67768,0.588887,0.545126,0.0,-0.096851,1.211615,-0.724915
TX000440,train,232.79,2661.3,145.0,1.0,0.08747228797955885,9854.592777777778,-0.22002006281053815,9,4,4,2.0,1495.9299999999998,0,10.0,0.1057,0,0,0.073693,-0.534698,0.473399,0.0,0.070544,-0.704203,0.0
TX000441,train,1237.56,9410.17,159.0,1.0,0.13151303323956953,8558.378055555555,3.2351596001237013,13,4,1,4.0,1688.01,1,65.0,0.5303,0,1,3.528873,1.206227,0.674235,0.0,0.156834,-1.211303,1.449829
TX000442,test,92.29,2026.32,115.0,1.0,0.045545619645465676,15063.890555555556,-0.7031681888913931,8,7,5,1.0,203.12,1,50.0,0.4232,0,0,-0.409455,-0.698496,0.043036,0.0,-0.011603,1.333759,-0.362457
TX000443,train,293.97,7371.85,153.0,1.0,0.03987737135183163,8558.578333333333,-0.00963570442173582,11,7,5,2.0,990.22,0,30.0,0.264,0,0,0.284077,0.680426,0.588163,0.0,-0.022709,-1.211225,0.724915
TX000444,train,136.32,264.83,113.0,1.0,0.514745308310992,9349.316666666668,-0.551758850874738,9,9,6,2.0,1461.81,0,20.0,0.208,0,0,-0.258046,-1.152886,0.014345,0.0,0.907705,-0.901875,0.0
TX000445,train,251.06,10001.66,34.0,1.0,0.025101833095706114,8006.716388888889,-0.15719361253653652,5,4,6,1.0,388.1,0,10.0,0.0864,0,0,0.136519,1.358806,-1.118943,0.0,-0.051659,-1.427122,-1.449829
TX000446,train,50.17,7752.14,35.0,1.0,0.006471761345899326,9903.220833333333,-0.8480094634147071,8,4,3,6.0,1642.7299999999998,0,10.0,0.0581,0,0,-0.554296,0.778525,-1.104598,0.0,-0.088161,-0.685179,-0.362457
TX000447,test,21.4,9594.11,258.0,1.0,0.0022305351929465056,7528.07,-0.9469430690185947,8,3,5,5.0,1534.99,0,10.0,0.1217,0,0,-0.65323,1.253675,2.094433,0.0,-0.096471,-1.614376,-0.362457
TX000448,train,73.28,1329.41,21.0,1.0,0.055122197064863356,14510.629166666668,-0.7685393339219772,8,6,2,2.0,570.7,0,30.0,0.2467,0,0,-0.474826,-0.878269,-1.305434,0.0,0.00716,1.117314,-0.362457
TX000449,train,70.23,11624.93,260.0,1.0,0.006041326700461852,10023.819166666666,-0.7790276028511344,13,3,2,0.0,0.0,1,50.0,0.4429,0,0,-0.485315,1.777542,2.123123,0.0,-0.089004,-0.637999,1.449829
TX000450,train,689.29,168.84,100.0,1.0,4.082504145936982,16022.628333333334,1.34978149986498,8,4,9,1.0,43.1,0,45.0,0.3846,0,0,1.643495,-1.177648,-0.172145,0.0,7.898055,1.708833,-0.362457
TX000451,validation,745.03,160.57,231.0,1.0,4.639907828361462,11006.453611111112,1.5414589130162033,5,4,3,4.0,1345.1299999999999,1,75.0,0.7317,1,1,1.835172,-1.179781,1.707106,0.0,8.990182,-0.253576,-1.449829
TX000452,test,54.61,7135.64,160.0,1.0,0.007653132725305648,8055.954166666666,-0.8327412948752124,11,6,4,0.0,0.0,0,30.0,0.2637,0,0,-0.539028,0.619494,0.688581,0.0,-0.085846,-1.407859,0.724915
TX000453,train,54.05,469.14,146.0,1.0,0.11521081127168861,13407.303333333333,-0.8346670098261396,6,3,4,3.0,620.72,0,10.0,0.1438,0,0,-0.540954,-1.100183,0.487745,0.0,0.124893,0.685675,-1.087372
TX000454,train,107.47,7517.5,144.0,1.0,0.014295976055869637,13718.544444444444,-0.6509675586144723,9,5,4,5.0,975.11,0,20.0,0.2269,0,0,-0.357255,0.717997,0.459054,0.0,-0.072831,0.807438,0.0
TX000455,train,611.11,919.84,282.0,4.0,0.6643655418333623,9181.644722222221,1.0809379376087436,5,6,5,4.0,1382.4499999999998,0,50.0,0.4167,0,0,1.374651,-0.983921,2.438723,5.067668,1.200858,-0.967471,-1.449829
TX000456,train,219.63,8013.63,44.0,1.0,0.027407055229652477,8632.017222222223,-0.2652743641573285,9,4,2,1.0,312.88,0,10.0,0.099,0,0,0.028439,0.845978,-0.975489,0.0,-0.047142,-1.182494,0.0
TX000457,test,188.7,5077.06,123.0,1.0,0.03716717943061535,15184.148611111112,-0.37163572742907836,7,7,2,4.0,1563.1399999999999,0,20.0,0.2019,0,0,-0.077923,0.088467,0.1578,0.0,-0.028019,1.380806,-0.724915
TX000458,test,93.52,2791.2,97.0,1.0,0.03350530237890513,10742.444444444445,-0.6989384935527494,9,7,4,1.0,41.93,0,20.0,0.1539,0,0,-0.405225,-0.501189,-0.215181,0.0,-0.035194,-0.356861,0.0
TX000459,validation,275.92,1777.38,107.0,1.0,0.1552397348906818,9901.329722222223,-0.07170562382215886,11,9,6,3.0,1665.8999999999999,1,60.0,0.5033,0,1,0.222007,-0.762712,-0.071727,0.0,0.203322,-0.685919,0.724915
TX000460,test,376.79,7749.14,265.0,1.0,0.04862346015170716,15446.357222222223,0.2751637817136123,8,4,9,3.0,1200.78,0,10.0,0.0944,0,0,0.568877,0.777751,2.194851,0.0,-0.005573,1.483386,-0.362457
